"mag_id","coverage","sample_id","site","time","cluster","rel_abund","domain","phylum","class","order","family","genus","species","phylum2"
"L004_bin.14",21.4248804583398,"L040","Oxic","Fall",4,2.45535856610732,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","Thiobacillus","Thiobacillus sp001899775","Proteobacteria"
"L004_bin.16",109.286243703548,"L040","Oxic","Fall",3,12.5245466436545,"Bacteria","Bacteroidota","Bacteroidia","AKYH767-A","OLB10","OLB10","OLB10 sp001567275","Bacteroidota"
"L004_bin.4",0.0274858020634448,"L040","Oxic","Fall",4,0.00314995921092944,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","UBA7239","UBA7239","","Proteobacteria"
"L005_bin.1",6.74389924747626,"L040","Oxic","Fall",3,0.772872026915324,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Agriterribacter","","Bacteroidota"
"L005_bin.3",3.86563765000023,"L040","Oxic","Fall",3,0.443014211250846,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","JAEUUM01","","Bacteroidota"
"L005_bin.7",7.16677069683679,"L040","Oxic","Fall",4,0.821334422659774,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","TH1-2","Terricaulis","","Proteobacteria"
"L036_bin.1",1.64754354373439,"L040","Oxic","Fall",5,0.188813662741739,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","","Desulfobacterota"
"L036_bin.10",0.0188431218500024,"L040","Oxic","Fall",5,0.00215948092389929,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Solidesulfovibrio","","Desulfobacterota"
"L036_bin.11",0.293615566079479,"L040","Oxic","Fall",1,0.0336492657085082,"Bacteria","Spirochaetota","Spirochaetia","Sphaerochaetales","Sphaerochaetaceae","JAAYFO01","JAAYFO01 sp012728215","Spirochaetota"
"L036_bin.17",0.0743070572731979,"L040","Oxic","Fall",1,0.00851582205803879,"Bacteria","Firmicutes_A","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia coccoides","Firmicutes"
"L036_bin.19",0.067514594347001,"L040","Oxic","Fall",1,0.00773738448107148,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","","","Synergistota"
"L036_bin.2",0.0509300446541772,"L040","Oxic","Fall",1,0.00583674301740085,"Bacteria","Firmicutes_A","Clostridia","Lachnospirales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Firmicutes"
"L036_bin.20",1.69271025015206,"L040","Oxic","Fall",1,0.193989909102653,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Trichococcus","Trichococcus flocculiformis","Firmicutes"
"L036_bin.22",0.0505561268692101,"L040","Oxic","Fall",5,0.00579389086529087,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Solidesulfovibrio","Solidesulfovibrio alcoholivorans","Desulfobacterota"
"L036_bin.25",0.302489712575883,"L040","Oxic","Fall",3,0.0346662707582776,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Macellibacteroides","Macellibacteroides fermentans","Bacteroidota"
"L036_bin.3",0.135435409097714,"L040","Oxic","Fall",1,0.0155213230957785,"Bacteria","Firmicutes","Bacilli","RFN20","CAG-826","Onthovivens","","Firmicutes"
"L036_bin.5",0.0958727748352587,"L040","Oxic","Fall",1,0.0109873209984049,"Bacteria","Firmicutes_C","Negativicutes","Acidaminococcales","Acidaminococcaceae","","","Firmicutes"
"L038_bin.11",0.93191490653286,"L040","Oxic","Fall",1,0.106800374129876,"Bacteria","Firmicutes_B","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","DTU018","","Firmicutes"
"L038_bin.16",3.1146219989182,"L040","Oxic","Fall",1,0.356945459747164,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","JG1575","","Firmicutes"
"L038_bin.2",3.02013455806186,"L040","Oxic","Fall",1,0.346116902372139,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Peptoniphilaceae","JAAYQA01","","Firmicutes"
"L038_bin.23",1.22217644468366,"L040","Oxic","Fall",1,0.140065257707448,"Bacteria","Firmicutes_B","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","UBA4844","","Firmicutes"
"L038_bin.25",0.953738161233168,"L040","Oxic","Fall",1,0.109301387634849,"Bacteria","Firmicutes_A","Clostridia","Peptostreptococcales","Anaerovoracaceae","JAAZGD01","","Firmicutes"
"L038_bin.7",8.50940395698179,"L040","Oxic","Fall",1,0.975204409605459,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","DTU023","UBA4923","UBA4923 sp002427535","Firmicutes"
"L039_bin.10",53.3121090570466,"L040","Oxic","Fall",4,6.10973507670206,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","UBA5518","UBA5518","","Proteobacteria"
"L039_bin.13",23.9431886869999,"L040","Oxic","Fall",5,2.74396459559544,"Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Microbacteriaceae","Terrimesophilobacter","","Actinobacteriota"
"L039_bin.4",62.2097803727987,"L040","Oxic","Fall",5,7.12943614462729,"Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","UBA8139","","","Actinobacteriota"
"L039_bin.7",13.6612063430095,"L040","Oxic","Fall",4,1.56561713764947,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira_A","Nitrospira_A sp001567445","Nitrospirota"
"L040_bin.10",17.3357320982734,"L040","Oxic","Fall",3,1.98672932574839,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","LD1","UBA7692","UBA7692 sp001897535","Bacteroidota"
"L040_bin.16",37.1658033187394,"L040","Oxic","Fall",5,4.2593177461303,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","UBA11358","SCTL01","","Verrucomicrobiota"
"L040_bin.20",60.9249063138398,"L040","Oxic","Fall",4,6.98218554347839,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella_A","Dokdonella_A sp014338185","Proteobacteria"
"L040_bin.21",34.8307593060794,"L040","Oxic","Fall",5,3.99171437117234,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","","","Myxococcota"
"L040_bin.7",123.990765458377,"L040","Oxic","Fall",4,14.2097310030929,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","PFJX01","","Proteobacteria"
"L040_bin.9",137.465638639616,"L040","Oxic","Fall",4,15.7539937753916,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","PFJX01","","Proteobacteria"
"L078_bin.10",6.86777639524823,"L040","Oxic","Fall",3,0.78706873697484,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","VadinHA17","LD21","LD21 sp012729475","Bacteroidota"
"L078_bin.17",0.377064143570981,"L040","Oxic","Fall",3,0.0432127346842929,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","DTU049","GWF2-43-63","","Bacteroidota"
"L078_bin.28",0.135738032292104,"L040","Oxic","Fall",1,0.0155560046639717,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","","Firmicutes"
"L078_bin.34",1.67787539902598,"L040","Oxic","Fall",3,0.192289788588086,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp001512865","Bacteroidota"
"L078_bin.37",17.6070766586878,"L040","Oxic","Fall",2,2.0178262642856,"Archaea","Halobacteriota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina mazei","Halobacteriota"
"L078_bin.9",0.51067510502077,"L040","Oxic","Fall",3,0.0585249703515811,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Geofilum","Geofilum sp002427105","Bacteroidota"
"L080_bin.29",0.404992612882482,"L040","Oxic","Fall",2,0.0464134249516483,"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","UBA412","UBA412 sp002495685","Methanobacteriota"
"L080_bin.38",0.184125409069203,"L040","Oxic","Fall",5,0.0211013499596962,"Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium sp012838985","Actinobacteriota"
"L081_bin.10",1.26070957528656,"L040","Oxic","Fall",1,0.144481275453206,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Peptoniphilaceae","","","Firmicutes"
"L081_bin.12",0.171616977545294,"L040","Oxic","Fall",1,0.0196678444355688,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","","Firmicutes"
"L081_bin.18",1.66821313871605,"L040","Oxic","Fall",1,0.191182463220924,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp000435835","Firmicutes"
"L081_bin.30",0.0216490432343324,"L040","Oxic","Fall",1,0.00248104832401782,"Bacteria","Firmicutes_C","Negativicutes","Acidaminococcales","Acidaminococcaceae","","","Firmicutes"
"L081_bin.36",0.0440582553536121,"L040","Oxic","Fall",3,0.00504921438887777,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","","Bacteroidota"
"L081_bin.38",4.94876570264672,"L040","Oxic","Fall",2,0.567144086674327,"Archaea","Halobacteriota","Methanomicrobia","Methanomicrobiales","Methanoculleaceae","Methanoculleus","","Halobacteriota"
"L081_bin.4",0.126378519593845,"L040","Oxic","Fall",5,0.0144833751236134,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio legallii","Desulfobacterota"
"L082_bin.12",0.0828401547236064,"L040","Oxic","Fall",4,0.00949374181637907,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","","Proteobacteria"
"L082_bin.18",7.37630716162556,"L040","Oxic","Fall",1,0.845347959385515,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Syner-03","Syner-03 sp012727545","Synergistota"
"L082_bin.19",0.0741209125928097,"L040","Oxic","Fall",4,0.00849448929324623,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","","Proteobacteria"
"L082_bin.25",4.17021433219576,"L040","Oxic","Fall",4,0.477919655279787,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera","","Proteobacteria"
"L082_bin.26",26.8211257451457,"L040","Oxic","Fall",4,3.07378521803376,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ottowia","Ottowia sp001897615","Proteobacteria"
"L082_bin.27",0.904605896455,"L040","Oxic","Fall",4,0.103670675835551,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Comamonas","Comamonas denitrificans_A","Proteobacteria"
"L082_bin.3",7.6404032376994,"L040","Oxic","Fall",3,0.875614198859949,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp002427525","Bacteroidota"
"L082_bin.9",0.922768065182471,"L040","Oxic","Fall",3,0.105752117393687,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gelidibacter","","Bacteroidota"
"L001_bin.13",24.0415410551281,"L078","Influent","Winter",1,2.79212758913011,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","Fastidiosipilaceae","JAAYZH01","JAAYZH01 sp012514965","Firmicutes"
"L001_bin.14",1.47229009355844,"L078","Influent","Winter",3,0.170988281491656,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","4484-276","SABY01","","Bacteroidota"
"L001_bin.17",0.517210782143961,"L078","Influent","Winter",3,0.0600676342214626,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","UBA2632","UBA2632 sp012840785","Bacteroidota"
"L001_bin.19",2.36261581941115,"L078","Influent","Winter",1,0.274388600829147,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Sedimentibacteraceae","Sedimentibacter","","Firmicutes"
"L001_bin.2",84.6796193009464,"L078","Influent","Winter",1,9.83449025771889,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","Saccharofermentanaceae","DUPM01","DUPM01 sp012838315","Firmicutes"
"L001_bin.20",4.62778244489392,"L078","Influent","Winter",3,0.537459683272846,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","Proteiniphilum sp012728155","Bacteroidota"
"L001_bin.3",0.235795663482856,"L078","Influent","Winter",3,0.0273847494176039,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","UBA1179","UBA1179 sp002340405","Bacteroidota"
"L001_bin.6",4.1810324880173,"L078","Influent","Winter",3,0.485575202274827,"Bacteria","Verrucomicrobiota","Kiritimatiellae","RFP12","UBA3636","JAAZFF01","","Verrucomicrobiota"
"L001_bin.7",25.94277975164,"L078","Influent","Winter",1,3.01293294457217,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Syner-03","Syner-03 sp002316795","Synergistota"
"L003_bin.19",9.13623233162539,"L078","Influent","Winter",1,1.06106036611128,"Bacteria","Firmicutes_A","Clostridia","Christensenellales","CAG-74","UBA1038","","Firmicutes"
"L003_bin.22",0.19977716340423,"L078","Influent","Winter",1,0.0232016461981385,"Bacteria","Synergistota","Synergistia","Synergistales","Dethiosulfovibrionaceae","Pyramidobacter","Pyramidobacter piscolens_A","Synergistota"
"L003_bin.25",4.07529389738495,"L078","Influent","Winter",3,0.47329497300569,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","JAFGAQ01","JAFGAQ01","","Verrucomicrobiota"
"L003_bin.29",6.76219261464916,"L078","Influent","Winter",3,0.785345020898584,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","RUG11257","RUG11257 sp012513425","Bacteroidota"
"L003_bin.3",1.03703086074412,"L078","Influent","Winter",5,0.120438305948169,"Bacteria","Fibrobacterota","Chitinivibrionia","Chitinivibrionales","Chitinispirillaceae","JAAYIG01","","Fibrobacterota"
"L003_bin.31",9.38115680605199,"L078","Influent","Winter",3,1.0895053139926,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Lentimicrobiaceae","Lentimicrobium","Lentimicrobium sp002410555","Bacteroidota"
"L003_bin.7",1.39726259152738,"L078","Influent","Winter",3,0.162274765253904,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas sp002398875","Bacteroidota"
"L003_bin.9",20.6942287365938,"L078","Influent","Winter",3,2.40337867105601,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp002408205","Bacteroidota"
"L004_bin.13",0.140285083210071,"L078","Influent","Winter",3,0.0162923770267507,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ginsengibacter","","Bacteroidota"
"L004_bin.14",0.143948518596744,"L078","Influent","Winter",4,0.0167178397286078,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","Thiobacillus","Thiobacillus sp001899775","Proteobacteria"
"L004_bin.16",0.076787814282344,"L078","Influent","Winter",3,0.00891795472990276,"Bacteria","Bacteroidota","Bacteroidia","AKYH767-A","OLB10","OLB10","OLB10 sp001567275","Bacteroidota"
"L004_bin.4",0.00451284159940602,"L078","Influent","Winter",4,0.000524110725938172,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","UBA7239","UBA7239","","Proteobacteria"
"L005_bin.1",0.00656360176404857,"L078","Influent","Winter",3,0.000762281150257377,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Agriterribacter","","Bacteroidota"
"L005_bin.3",0.184761835392623,"L078","Influent","Winter",3,0.0214578015957933,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","JAEUUM01","","Bacteroidota"
"L005_bin.7",0.0186548830108398,"L078","Influent","Winter",4,0.0021665338926121,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","TH1-2","Terricaulis","","Proteobacteria"
"L036_bin.1",67.8945948610143,"L078","Influent","Winter",5,7.88511730714587,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","","Desulfobacterota"
"L036_bin.10",0.0156874668535825,"L078","Influent","Winter",5,0.00182190521418795,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Solidesulfovibrio","","Desulfobacterota"
"L036_bin.11",0.905309973931798,"L078","Influent","Winter",1,0.105140554390146,"Bacteria","Spirochaetota","Spirochaetia","Sphaerochaetales","Sphaerochaetaceae","JAAYFO01","JAAYFO01 sp012728215","Spirochaetota"
"L036_bin.17",0.446635942257548,"L078","Influent","Winter",1,0.051871239610425,"Bacteria","Firmicutes_A","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia coccoides","Firmicutes"
"L036_bin.19",0.142280985012701,"L078","Influent","Winter",1,0.0165241763309441,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","","","Synergistota"
"L036_bin.2",0.187056251799705,"L078","Influent","Winter",1,0.0217242696785371,"Bacteria","Firmicutes_A","Clostridia","Lachnospirales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Firmicutes"
"L036_bin.20",228.406713453084,"L078","Influent","Winter",1,26.5266142762033,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Trichococcus","Trichococcus flocculiformis","Firmicutes"
"L036_bin.22",0.211126184738994,"L078","Influent","Winter",5,0.0245196946337924,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Solidesulfovibrio","Solidesulfovibrio alcoholivorans","Desulfobacterota"
"L036_bin.25",7.28801275611761,"L078","Influent","Winter",3,0.846412525704029,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Macellibacteroides","Macellibacteroides fermentans","Bacteroidota"
"L036_bin.3",1.1112475405058,"L078","Influent","Winter",1,0.12905765520956,"Bacteria","Firmicutes","Bacilli","RFN20","CAG-826","Onthovivens","","Firmicutes"
"L036_bin.5",0.949434785875676,"L078","Influent","Winter",1,0.110265105454122,"Bacteria","Firmicutes_C","Negativicutes","Acidaminococcales","Acidaminococcaceae","","","Firmicutes"
"L038_bin.11",1.24467634666487,"L078","Influent","Winter",1,0.144553760471996,"Bacteria","Firmicutes_B","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","DTU018","","Firmicutes"
"L038_bin.16",3.48833382810402,"L078","Influent","Winter",1,0.405126821912587,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","JG1575","","Firmicutes"
"L038_bin.2",2.7108280658732,"L078","Influent","Winter",1,0.314829145717274,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Peptoniphilaceae","JAAYQA01","","Firmicutes"
"L038_bin.23",1.23453491216911,"L078","Influent","Winter",1,0.143375958309312,"Bacteria","Firmicutes_B","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","UBA4844","","Firmicutes"
"L038_bin.25",8.62421471189405,"L078","Influent","Winter",1,1.00159585346235,"Bacteria","Firmicutes_A","Clostridia","Peptostreptococcales","Anaerovoracaceae","JAAZGD01","","Firmicutes"
"L038_bin.7",1.56537952906408,"L078","Influent","Winter",1,0.18179946786843,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","DTU023","UBA4923","UBA4923 sp002427535","Firmicutes"
"L039_bin.10",0.03299244440282,"L078","Influent","Winter",4,0.00383166428635844,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","UBA5518","UBA5518","","Proteobacteria"
"L039_bin.13",0.172738987788668,"L078","Influent","Winter",5,0.0200614965744997,"Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Microbacteriaceae","Terrimesophilobacter","","Actinobacteriota"
"L039_bin.4",0.00773162220552927,"L078","Influent","Winter",5,0.00089793227560945,"Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","UBA8139","","","Actinobacteriota"
"L039_bin.7",0.00347175490956537,"L078","Influent","Winter",4,0.000403201385612828,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira_A","Nitrospira_A sp001567445","Nitrospirota"
"L040_bin.10",0.0193160040087677,"L078","Influent","Winter",3,0.00224331491816428,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","LD1","UBA7692","UBA7692 sp001897535","Bacteroidota"
"L040_bin.16",0.00286142680380257,"L078","Influent","Winter",5,0.000332319326155232,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","UBA11358","SCTL01","","Verrucomicrobiota"
"L040_bin.20",0.0226386830976552,"L078","Influent","Winter",4,0.00262920299133876,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella_A","Dokdonella_A sp014338185","Proteobacteria"
"L040_bin.21",0.00492658918212694,"L078","Influent","Winter",5,0.000572162389431872,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","","","Myxococcota"
"L040_bin.7",0.0155595369738702,"L078","Influent","Winter",4,0.00180704774120817,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","PFJX01","","Proteobacteria"
"L040_bin.9",0.0171026784722092,"L078","Influent","Winter",4,0.00198626453690209,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","PFJX01","","Proteobacteria"
"L078_bin.10",62.3092460807042,"L078","Influent","Winter",3,7.23644813953062,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","VadinHA17","LD21","LD21 sp012729475","Bacteroidota"
"L078_bin.17",65.9581973906778,"L078","Influent","Winter",3,7.66022869505356,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","DTU049","GWF2-43-63","","Bacteroidota"
"L078_bin.28",62.9617261695392,"L078","Influent","Winter",1,7.31222563038351,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","","Firmicutes"
"L078_bin.34",29.6076321452392,"L078","Influent","Winter",3,3.43856021425483,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp001512865","Bacteroidota"
"L078_bin.37",22.9108696986436,"L078","Influent","Winter",2,2.66081409797575,"Archaea","Halobacteriota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina mazei","Halobacteriota"
"L078_bin.9",27.1575607386747,"L078","Influent","Winter",3,3.15401472884185,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Geofilum","Geofilum sp002427105","Bacteroidota"
"L080_bin.29",1.50031898916556,"L078","Influent","Winter",2,0.174243490986673,"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","UBA412","UBA412 sp002495685","Methanobacteriota"
"L080_bin.38",0.442894393798297,"L078","Influent","Winter",5,0.0514367050414808,"Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium sp012838985","Actinobacteriota"
"L081_bin.10",2.42674765732196,"L078","Influent","Winter",1,0.281836720463482,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Peptoniphilaceae","","","Firmicutes"
"L081_bin.12",0.540039616607693,"L078","Influent","Winter",1,0.0627189209417152,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","","Firmicutes"
"L081_bin.18",4.90277540797593,"L078","Influent","Winter",1,0.569396714151078,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp000435835","Firmicutes"
"L081_bin.30",0.0719287639917302,"L078","Influent","Winter",1,0.00835363614723438,"Bacteria","Firmicutes_C","Negativicutes","Acidaminococcales","Acidaminococcaceae","","","Firmicutes"
"L081_bin.36",0.898521743585718,"L078","Influent","Winter",3,0.10435218540884,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","","Bacteroidota"
"L081_bin.38",2.56573612525572,"L078","Influent","Winter",2,0.29797851166559,"Archaea","Halobacteriota","Methanomicrobia","Methanomicrobiales","Methanoculleaceae","Methanoculleus","","Halobacteriota"
"L081_bin.4",0.313116039448779,"L078","Influent","Winter",5,0.0363645545990324,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio legallii","Desulfobacterota"
"L082_bin.12",0.0202789041911813,"L078","Influent","Winter",4,0.00235514386285341,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","","Proteobacteria"
"L082_bin.18",36.3400151998963,"L078","Influent","Winter",1,4.22044322351769,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Syner-03","Syner-03 sp012727545","Synergistota"
"L082_bin.19",0.28389038259826,"L078","Influent","Winter",4,0.0329703560900572,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","","Proteobacteria"
"L082_bin.25",0.0446310948049692,"L078","Influent","Winter",4,0.00518334955535035,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera","","Proteobacteria"
"L082_bin.26",0.0961734520705685,"L078","Influent","Winter",4,0.0111693567501505,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ottowia","Ottowia sp001897615","Proteobacteria"
"L082_bin.27",3.56744235745228,"L078","Influent","Winter",4,0.414314298989133,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Comamonas","Comamonas denitrificans_A","Proteobacteria"
"L082_bin.3",7.63927755177479,"L078","Influent","Winter",3,0.887207586419796,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp002427525","Bacteroidota"
"L082_bin.9",0.443581564213734,"L078","Influent","Winter",3,0.0515165113846339,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gelidibacter","","Bacteroidota"
"L001_bin.13",32.2820608741949,"L080","AD","Winter",1,2.67131601469044,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","Fastidiosipilaceae","JAAYZH01","JAAYZH01 sp012514965","Firmicutes"
"L001_bin.14",0.0726027550695488,"L080","AD","Winter",3,0.00600782283026316,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","4484-276","SABY01","","Bacteroidota"
"L001_bin.17",0.374825540375529,"L080","AD","Winter",3,0.0310165287347108,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","UBA2632","UBA2632 sp012840785","Bacteroidota"
"L001_bin.19",3.21390101241369,"L080","AD","Winter",1,0.265947867378979,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Sedimentibacteraceae","Sedimentibacter","","Firmicutes"
"L001_bin.2",63.4000807608276,"L080","AD","Winter",1,5.24630852190876,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","Saccharofermentanaceae","DUPM01","DUPM01 sp012838315","Firmicutes"
